category,brand,model,price_jib,price_advice,price_ihavecpu,socket,memory_type,wattage,tdp,has_igpu,score_gaming,score_editing,max_m2_slots
GPU,Galax,GeForce RTX 4070 12GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 12GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 12GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4090 24GB HOF,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4090 24GB SG,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4090 24GB EX Gamer,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 3080 10GB HOF,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 3080 10GB SG,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 3080 10GB EX Gamer,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4060 Ti 16GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4060 Ti 16GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3070 8GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3070 8GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3070 8GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4080 SUPER 16GB HOF,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4080 SUPER 16GB SG,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4080 SUPER 16GB EX Gamer,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4060 8GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4060 8GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3070 Ti 8GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3070 Ti 8GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3070 Ti 8GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3060 Ti 8GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3060 Ti 8GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3060 Ti 8GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3050 8GB SG,21481,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3050 8GB EX Gamer,21481,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4080 16GB HOF,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4080 16GB SG,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4080 16GB EX Gamer,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 Ti 12GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 Ti 12GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 Ti 12GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 SUPER 12GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 SUPER 12GB SG,25000,11020,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 SUPER 12GB EX Gamer,25000,11020,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4060 Ti 8GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4060 Ti 8GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3060 12GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3060 12GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3060 12GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3090 24GB HOF,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 3090 24GB SG,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 3090 24GB EX Gamer,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 Ti SUPER 16GB HOF,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 Ti SUPER 16GB SG,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 4070 Ti SUPER 16GB EX Gamer,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3050 6GB SG,21481,24900,25100,-,-,200,0,0,90,85,0
GPU,Galax,GeForce RTX 3050 6GB EX Gamer,21481,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 6700 XT 12GB Nitro+,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 6700 XT 12GB Pulse,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 6700 XT 12GB Pure,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 XTX 24GB Nitro+,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 XTX 24GB Pulse,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 XTX 24GB Pure,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 6800 XT 16GB Nitro+,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 6800 XT 16GB Pulse,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 6800 XT 16GB Pure,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 GRE 16GB Nitro+,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 GRE 16GB Pulse,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 GRE 16GB Pure,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7700 XT 12GB Nitro+,33167,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7700 XT 12GB Pulse,33167,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7700 XT 12GB Pure,33167,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7600 XT 16GB Nitro+,37269,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7600 XT 16GB Pulse,37269,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7600 XT 16GB Pure,37269,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7800 XT 16GB Nitro+,27343,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7800 XT 16GB Pulse,27343,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7800 XT 16GB Pure,27343,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7600 8GB Nitro+,26605,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7600 8GB Pulse,26605,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7600 8GB Pure,26605,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 XT 20GB Nitro+,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 XT 20GB Pulse,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 7900 XT 20GB Pure,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,Sapphire,Radeon RX 6600 8GB Nitro+,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 6600 8GB Pulse,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,Sapphire,Radeon RX 6600 8GB Pure,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 6700 XT 12GB Red Devil,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 6700 XT 12GB Hellhound,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 6700 XT 12GB Fighter,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 XTX 24GB Red Devil,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 XTX 24GB Hellhound,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 6800 XT 16GB Red Devil,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 6800 XT 16GB Hellhound,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 6800 XT 16GB Fighter,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 GRE 16GB Red Devil,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 GRE 16GB Hellhound,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 GRE 16GB Fighter,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7700 XT 12GB Red Devil,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7700 XT 12GB Hellhound,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7700 XT 12GB Fighter,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7600 XT 16GB Red Devil,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7600 XT 16GB Hellhound,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7600 XT 16GB Fighter,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7800 XT 16GB Red Devil,11572,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7800 XT 16GB Hellhound,11572,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7800 XT 16GB Fighter,11572,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7600 8GB Red Devil,18091,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7600 8GB Hellhound,18091,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7600 8GB Fighter,18091,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 XT 20GB Red Devil,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 XT 20GB Hellhound,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 7900 XT 20GB Fighter,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,PowerColor,Radeon RX 6600 8GB Red Devil,28932,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 6600 8GB Hellhound,28932,24900,25100,-,-,200,0,0,90,85,0
GPU,PowerColor,Radeon RX 6600 8GB Fighter,28932,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6700 XT 12GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6700 XT 12GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6700 XT 12GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6700 XT 12GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XTX 24GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XTX 24GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XTX 24GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XTX 24GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 12GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 12GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 12GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 12GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XT 20GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XT 20GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XT 20GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 XT 20GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 12GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 12GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 12GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 12GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 GRE 16GB Taichi,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 GRE 16GB Phantom Gaming,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 GRE 16GB Steel Legend,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7900 GRE 16GB Challenger,25000,14250,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 Ti 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 Ti 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 Ti 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3060 Ti 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7800 XT 16GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7800 XT 16GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7800 XT 16GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7800 XT 16GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 SUPER 12GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 SUPER 12GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 SUPER 12GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 SUPER 12GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6600 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6600 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6600 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6600 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 Ti 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 Ti 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 Ti 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3070 Ti 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3090 24GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3090 24GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3090 24GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3090 24GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4090 24GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4090 24GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4090 24GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4090 24GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 16GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 16GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 16GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 16GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 8GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 8GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 8GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 8GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3080 10GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3080 10GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3080 10GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 3080 10GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 16GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 16GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 16GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4060 Ti 16GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 6800 XT 16GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 6800 XT 16GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 6800 XT 16GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 6800 XT 16GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 SUPER 16GB Taichi,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 SUPER 16GB Phantom Gaming,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 SUPER 16GB Steel Legend,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,GeForce RTX 4080 SUPER 16GB Challenger,25000,24900,25100,-,-,350,0,0,90,85,0
GPU,ASRock,Radeon RX 7700 XT 12GB Taichi,25000,11210,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7700 XT 12GB Phantom Gaming,25000,11210,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7700 XT 12GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7700 XT 12GB Challenger,25000,11210,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 XT 16GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 XT 16GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 XT 16GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,Radeon RX 7600 XT 16GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti 12GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti 12GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti 12GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti 12GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti SUPER 16GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti SUPER 16GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti SUPER 16GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 4070 Ti SUPER 16GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 6GB Taichi,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 6GB Phantom Gaming,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 6GB Steel Legend,25000,24900,25100,-,-,200,0,0,90,85,0
GPU,ASRock,GeForce RTX 3050 6GB Challenger,25000,24900,25100,-,-,200,0,0,90,85,0
Mainboard,ASUS,ROG Maximus Z890 WIFI,8000,4900,5100,Z890,DDR5,0,0,0,0,0,3
Mainboard,ASUS,ROG Maximus Z890-M WIFI,8000,4900,5100,Z890,DDR5,0,0,0,0,0,2
Mainboard,ASUS,ROG Maximus Z890-I WIFI,8000,4900,5100,Z890,DDR5,0,0,0,0,0,1
Mainboard,ASUS,ROG Strix Z890 WIFI,8000,4900,5100,Z890,DDR5,0,0,0,0,0,3
Mainboard,ASUS,ROG Strix Z890-M WIFI,8000,4900,5100,Z890,DDR5,0,0,0,0,0,2
Mainboard,ASUS,ROG Strix Z890-I WIFI,8000,4900,5100,Z890,DDR5,0,0,0,0,0,1
Mainboard,ASUS,TUF Gaming Z890 WIFI,4990,4900,5100,Z890,DDR5,0,0,0,0,0,3
Mainboard,ASUS,TUF Gaming Z890-M WIFI,4990,4900,5100,Z890,DDR5,0,0,0,0,0,2
Mainboard,ASUS,TUF Gaming Z890-I WIFI,4990,4900,5100,Z890,DDR5,0,0,0,0,0,1
Mainboard,ASUS,ProArt Z890 WIFI,5000,4900,5100,Z890,DDR5,0,0,0,0,0,3
Mainboard,ASUS,ProArt Z890-M WIFI,5000,4900,5100,Z890,DDR5,0,0,0,0,0,2
Mainboard,ASUS,ProArt Z890-I WIFI,5000,4900,5100,Z890,DDR5,0,0,0,0,0,1
Mainboard,ASUS,Prime Z890 WIFI,5690,4900,5100,Z890,DDR5,0,0,0,0,0,3
Mainboard,ASUS,Prime Z890-M WIFI,5690,4900,5100,Z890,DDR5,0,0,0,0,0,2
Mainboard,ASUS,Prime Z890-I WIFI,5690,4900,5100,Z890,DDR5,0,0,0,0,0,1
Mainboard,ASUS,ROG Strix B860 WIFI,8000,4900,7490,B860,DDR5,0,0,0,0,0,3
Mainboard,ASUS,ROG Strix B860-M WIFI,8000,4900,7490,B860,DDR5,0,0,0,0,0,2
Mainboard,ASUS,ROG Strix B860-I WIFI,8000,4900,7490,B860,DDR5,0,0,0,0,0,1
Mainboard,ASUS,TUF Gaming B860 WIFI,5990,4900,5100,B860,DDR5,0,0,0,0,0,3
Mainboard,ASUS,TUF Gaming B860-M WIFI,5990,4900,5100,B860,DDR5,0,0,0,0,0,2
Mainboard,ASUS,TUF Gaming B860-I WIFI,5990,4900,5100,B860,DDR5,0,0,0,0,0,1
Mainboard,ASUS,ProArt B860 WIFI,5000,4900,5100,B860,DDR5,0,0,0,0,0,3
Mainboard,ASUS,ProArt B860-M WIFI,5000,4900,5100,B860,DDR5,0,0,0,0,0,2
Mainboard,ASUS,ProArt B860-I WIFI,5000,4900,5100,B860,DDR5,0,0,0,0,0,1
Mainboard,ASUS,Prime B860 WIFI,4990,4900,5100,B860,DDR5,0,0,0,0,0,3
Mainboard,ASUS,Prime B860-M WIFI,4990,4900,5100,B860,DDR5,0,0,0,0,0,2
Mainboard,ASUS,Prime B860-I WIFI,4990,4900,5100,B860,DDR5,0,0,0,0,0,1
Mainboard,ASUS,ROG Maximus Z790 DDR4 WIFI,5000,4900,5100,Z790,DDR4,0,0,0,0,0,3
Mainboard,ASUS,ROG Maximus Z790 WIFI,5000,4900,5100,Z790,DDR5,0,0,0,0,0,3
Mainboard,ASUS,ROG Maximus Z790-M DDR4 WIFI,5000,4900,5100,Z790,DDR4,0,0,0,0,0,2
